Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.1069
6.439,0.1806
6.5009,0.2688
6.5629,0.2818
6.6248,0.2919
6.8105,0.3786
6.9343,0.3512
6.9962,0.3121
7.0582,0.2355
7.1201,0.3107
7.182,0.3064
7.2439,0.1546
7.3058,0.1879
7.3677,0.2413
7.4296,0.2832
7.4916,0.2746
7.5535,0.276
7.6154,0.2746
7.6773,0.258
7.7392,0.2558
7.8011,0.224
7.863,0.1474
7.925,0.1777
7.9869,0.198
8.0488,0.2211
8.1107,0.2471
8.1726,0.2168
8.2345,0.2789
8.2964,0.25
8.3583,0.2413
8.4203,0.185
8.4822,0.3743
8.5441,0.3714
8.606,0.3627
8.6679,0.25
8.7298,0.3136
8.7917,0.3092
8.8537,0.2934
8.9156,0.328
8.9775,0.3786
9.0394,0.3757
9.1632,0.3107
9.2251,0.2934
9.2871,0.2818
9.349,0.3382
9.4109,0.3916
9.4728,0.2886
9.5347,0.2471
9.5966,0.2572
9.6585,0.2267
9.7205,0.341
9.7824,0.3439
10.03,0.2172
10.0919,0.2572
10.1538,0.2685
10.2158,0.276
10.2777,0.1908
10.3396,0.1922
10.4015,0.1997
10.4634,0.2514
10.5253,0.2803
10.5872,0.2818
10.6492,0.3295
10.7111,0.289
10.773,0.2702
10.8349,0.2616
10.8968,0.2746
10.9587,0.3786
11.0206,0.3801
11.3302,0.2865
11.5779,0.1402
11.6398,0.1416
11.7017,0.2099
11.7636,0.3396
11.8255,0.3757
12.0113,0.328
12.0732,0.1893
12.1351,0.3483
12.197,0.5029
12.2589,0.5896
12.3208,0.526
12.5066,0.3035
12.5685,0.3801
12.6304,0.3396
12.6923,0.3382
12.94,0.2182
13.0019,0.2355
13.0638,0.2384
13.1257,0.2471
13.1876,0.1792
13.2495,0.1861
13.3114,0.2341
13.3734,0.4783
13.4353,0.4783
13.7448,0.3916
13.8068,0.3858
13.9306,0.1171
13.9925,0.1079
14.0544,0.1301
14.1163,0.1762
14.1782,0.1971
14.2402,0.2081
14.3021,0.2095
14.364,0.224
14.4259,0.2327
14.4878,0.3671
14.5497,0.3439
14.6116,0.1936
14.6735,0.2009
14.7355,0.2095
14.7974,0.3367
14.8593,0.2919
15.2308,0.224
15.2927,0.2803
15.3546,0.2746
15.4165,0.3223
15.4784,0.354
15.5403,0.2168
15.6023,0.1792
15.6642,0.3732
15.7261,0.4827
15.9737,0.3801
16.0976,0.2847
16.1595,0.2919
16.2214,0.328
16.2833,0.3309
16.3452,0.2919
16.4071,0.302
16.469,0.2601
16.9024,0.2712
16.9644,0.3353
17.0263,0.3887
17.0882,0.3988
17.1501,0.3656
17.3977,0.2702
17.4597,0.4711
17.5216,0.4592
17.7073,0.1113
17.7692,0.1749
17.8311,0.1749
17.8931,0.2298
17.955,0.198
18.0169,0.1407
18.0788,0.0795
18.1407,0.1546
18.2026,0.172
18.2645,0.2095
18.3265,0.2254
18.3884,0.2052
18.4503,0.1243
18.5122,0.2428
18.5741,0.2457
18.636,0.2746
18.6979,0.3367
18.7598,0.3324
18.8218,0.2442
18.8837,0.3598
18.9456,0.341
19.1932,0.2616
19.2552,0.1879
19.3171,0.2168
19.379,0.2168
19.4409,0.2977
19.5028,0.263
19.5647,0.2543
19.6266,0.1532
19.6886,0.2616
19.7505,0.3396
19.8124,0.4162
19.8743,0.4176
19.9362,0.3598
19.9981,0.1951
20.06,0.2876
20.122,0.315
20.1839,0.2977
20.2458,0.1517
20.3077,0.1951
20.3696,0.25
20.4315,0.2269
20.4934,0.2616
20.5553,0.1893
20.6173,0.1879
20.6792,0.3136
20.7411,0.4465
20.803,0.474
21.0507,0.3237
21.1126,0.3844
21.1745,0.4263
21.546,0.1806
21.6079,0.2601
21.6698,0.2587
21.7317,0.2514
21.7936,0.25
21.8555,0.1908
21.9174,0.3873
21.9794,0.396
22.227,0.261
22.2889,0.4408
22.5985,0.1561
22.6604,0.1561
22.7223,0.25
22.7842,0.3136
22.8462,0.2818
22.9081,0.4003
22.97,0.4017
23.1557,0.263
23.2176,0.2717
23.2795,0.2587
23.3415,0.2354
23.4034,0.276
23.4653,0.2341
23.5272,0.2673
23.5891,0.2688
23.7749,0.1474
23.8368,0.3049
23.8987,0.3396
23.9606,0.3598
24.2083,0.3396
24.4559,0.3396
24.5178,0.3382
24.5797,0.1821
24.7036,0.2225
24.7655,0.1806
24.8274,0.2977
24.8893,0.3035
25.075,0.2905
25.3227,0.2854
25.3846,0.1864
25.4465,0.2038
25.5084,0.3396
25.5704,0.3902
25.6323,0.3931
25.818,0.3237
25.8799,0.3338
26.1276,0.1994
26.1895,0.2355
26.2514,0.2717
26.3133,0.237
26.3752,0.1734
26.4371,0.1749
26.4991,0.3961
26.561,0.3971
26.6229,0.3974
26.8705,0.4234
26.9325,0.5246
26.9944,0.4422
27.3039,0.1936
27.3659,0.2187
27.4278,0.2357
27.4897,0.3555
27.5516,0.3929
27.6135,0.3165
27.6754,0.3439
27.985,0.104
28.0469,0.1344
28.1088,0.1936
28.1707,0.2095
28.2326,0.2702
28.2946,0.2688
28.3565,0.2688
28.4184,0.4104
28.4803,0.4118
28.5422,0.3844
28.6041,0.3165
28.666,0.3064
28.728,0.2283
28.7899,0.2283
28.8518,0.2471
28.9137,0.211
28.9756,0.1936
29.0375,0.3241
29.0994,0.5029
29.6567,0.2306
29.7186,0.2659
29.7805,0.3671
29.8424,0.3685
29.9043,0.422
30.0901,0.2514
30.152,0.3598
30.2139,0.3497
30.2758,0.3483
30.3996,0.4162
30.4615,0.3887
30.5235,0.3858
30.5854,0.2601
30.7092,0.2558
30.7711,0.2321
30.833,0.1763
30.8949,0.1691
30.9568,0.1936
31.0188,0.1936
31.0807,0.1951
31.1426,0.328
31.2045,0.2645
31.2664,0.2341
31.3283,0.1532
31.3902,0.1575
31.4522,0.185
31.5141,0.263
31.576,0.2987
31.6379,0.4133
31.6998,0.4971
