Time (s),Motion Intensity
0.0,0.16127287957175537
0.016666666666666666,0.20660634702061403
0.03333333333333333,0.3142215315786507
0.05,0.25137027587932587
0.06666666666666667,0.16890955200703497
0.08333333333333333,0.3243611729006626
0.1,0.19399857456259256
0.11666666666666667,0.25473263573876215
0.13333333333333333,0.22898519781335158
0.15,0.17827257050042197
0.16666666666666666,0.1263107684757258
0.18333333333333332,0.28534844633525247
0.2,0.2614218311912749
0.21666666666666667,0.1649973735945585
0.23333333333333334,0.1582853458860529
0.25,0.26577369868656164
0.26666666666666666,0.11885194300092468
0.2833333333333333,0.19930610893938372
0.3,0.14478509401803344
0.31666666666666665,0.18700085965186689
0.3333333333333333,0.22516388456805908
0.35,0.3080370440833905
0.36666666666666664,0.18049398237358732
0.38333333333333336,0.272918399791626
0.4,0.3074231802234825
0.4166666666666667,0.3307006576470171
0.43333333333333335,0.27762795948773894
0.45,0.556150125495839
0.4666666666666667,0.42908622089513576
0.48333333333333334,0.3422250214778666
0.5,0.1727845327882022
0.5166666666666667,0.25937919648438806
0.5333333333333333,0.23831488517535027
0.55,0.1448380501322088
0.5666666666666667,0.36443356975620095
0.5833333333333334,0.17673231123972563
0.6,0.33855355012738925
0.6166666666666667,0.3318497346951593
0.6333333333333333,0.2770384953187204
0.65,0.1245592470495753
0.6666666666666666,0.16413902438546157
0.6833333333333333,0.11137464104669034
0.7,0.2473394139275276
0.7166666666666667,0.2307084129457186
0.7333333333333333,0.1577948419568712
0.75,0.3472700657386089
0.7666666666666667,0.21206514437206278
0.7833333333333333,0.19449881702071986
0.8,0.19250828580341006
0.8166666666666667,0.1285988811325572
0.8333333333333334,0.23329472772054188
0.85,0.3467003619302817
0.8666666666666667,0.1901244591085653
0.8833333333333333,0.2523290189572996
0.9,0.4038352925746245
0.9166666666666666,0.33002514224123314
0.9333333333333333,0.12081639316191799
0.95,0.18916528426704962
0.9666666666666667,0.20602977732651773
0.9833333333333333,0.14382388853143627
1.0,0.18283771631387832
1.0166666666666666,0.13634091860534206
1.0333333333333334,0.2679376264946159
1.05,0.42562923338309755
1.0666666666666667,0.27089269582763975
1.0833333333333333,0.1878229354913582
1.1,0.1511290258215948
1.1166666666666667,0.3059515045877811
1.1333333333333333,0.26467899908900183
1.15,0.16109894973212396
1.1666666666666667,0.150030499781129
1.1833333333333333,0.2828324747618953
1.2,0.130343424865706
1.2166666666666666,0.14229944023320124
1.2333333333333334,0.24014566126069517
1.25,0.17553023831939563
1.2666666666666666,0.19404666161302014
1.2833333333333334,0.20681023033109266
1.3,0.16453974282280157
1.3166666666666667,0.15808917244799295
1.3333333333333333,0.11801383882285355
1.35,0.32130496852415696
1.3666666666666667,0.4530718495975099
1.3833333333333333,0.21013622197806575
1.4,0.1602542428332785
1.4166666666666667,0.32654688442193086
1.4333333333333333,0.2679923135166
1.45,0.16799560891336365
1.4666666666666666,0.14650573541966389
1.4833333333333334,0.276003297996273
1.5,0.3082856496481565
1.5166666666666666,0.3329897163968117
1.5333333333333334,0.3343400492594935
1.55,0.14201879934028672
1.5666666666666667,0.22263777177396613
1.5833333333333333,0.25994842881887176
1.6,0.30295997107281747
1.6166666666666667,0.19254104923514567
1.6333333333333333,0.14409082487624564
1.65,0.19083147483143073
1.6666666666666667,0.08392348780012733
1.6833333333333333,0.330141516293118
1.7,0.21430845321727005
1.7166666666666666,0.17221386141406686
1.7333333333333334,0.1624834635052921
1.75,0.16780550561079863
1.7666666666666666,0.22005859436167835
1.7833333333333334,0.22186631138601634
1.8,0.21138714498964087
1.8166666666666667,0.2815976549045697
1.8333333333333333,0.2960154553058637
1.85,0.18443219342535463
1.8666666666666667,0.15760633930637122
1.8833333333333333,0.20249012998297322
1.9,0.19891898074911898
1.9166666666666667,0.22806619578433235
1.9333333333333333,0.2268472845394914
1.95,0.2349206013292032
1.9666666666666666,0.12316786587025465
1.9833333333333334,0.31698535616417217
2.0,0.3823763213901384
2.0166666666666666,0.5059634076274089
2.033333333333333,0.37830837231099157
2.05,0.11134461234129053
2.066666666666667,0.12194430988300103
2.0833333333333335,0.21649417112813105
2.1,0.30702394754456425
2.1166666666666667,0.3229589176308604
2.1333333333333333,0.22402700066025105
2.15,0.30943966076286017
2.1666666666666665,0.11068353905299609
2.183333333333333,0.2285159775445059
2.2,0.2762278159955081
2.216666666666667,0.1153091874152009
2.2333333333333334,0.1182603935721866
2.25,0.22161692649810313
2.2666666666666666,0.27880039725834466
2.283333333333333,0.23137229744552956
2.3,0.3702906135390752
2.316666666666667,0.21612775521789168
2.3333333333333335,0.37773957988442586
2.35,0.2524784341785946
2.3666666666666667,0.12023145297390914
2.3833333333333333,0.2788151211309009
2.4,0.2446154884401015
2.4166666666666665,0.31053256993125905
2.433333333333333,0.2737458974960575
2.45,0.09516574209056047
2.466666666666667,0.11284883212006948
2.4833333333333334,0.15507053992611314
2.5,0.1890123381544473
2.5166666666666666,0.23066376962264157
2.533333333333333,0.12816368180749657
2.55,0.10510549502460972
2.566666666666667,0.12131653752316761
2.5833333333333335,0.1312270898576695
2.6,0.3217057903714846
2.6166666666666667,0.43757067497955227
2.6333333333333333,0.23154253256717122
2.65,0.40516668793801425
2.6666666666666665,0.14218853072518114
2.683333333333333,0.3433153804204591
2.7,0.1676593953312275
2.716666666666667,0.2072097389097481
2.7333333333333334,0.2477264913513211
2.75,0.2885636613236735
2.7666666666666666,0.1627267157375704
2.783333333333333,0.4012361082183793
2.8,0.25999086445568914
2.816666666666667,0.14721454570873588
2.8333333333333335,0.10809532598218759
2.85,0.13637262934996972
2.8666666666666667,0.09254765660300361
2.8833333333333333,0.14344509875888214
2.9,0.14908297795397227
2.9166666666666665,0.20388580996167974
2.933333333333333,0.19125472215107475
2.95,0.3665344933060628
2.966666666666667,0.415972649992358
2.9833333333333334,0.13383546215937503
3.0,0.2010592000777197
3.0166666666666666,0.17663723575526583
3.033333333333333,0.42105699948576536
3.05,0.291010666603248
3.066666666666667,0.2016431089012377
3.0833333333333335,0.17553509685524216
3.1,0.2825706308378991
3.1166666666666667,0.3258994784561808
3.1333333333333333,0.19565834843961205
3.15,0.2228978531135539
3.1666666666666665,0.2642829905106346
3.183333333333333,0.3571640720545623
3.2,0.1311822613517341
3.216666666666667,0.12641581431855922
3.2333333333333334,0.1312436591658408
3.25,0.16540603536105028
3.2666666666666666,0.13571327095880165
3.283333333333333,0.4323999649197488
3.3,0.37548808859713634
3.316666666666667,0.15594819742784932
3.3333333333333335,0.32145305339068947
3.35,0.4325675296763122
3.3666666666666667,0.23501133773536204
3.3833333333333333,0.23572665316448851
3.4,0.16868389123258062
3.4166666666666665,0.23915308231011542
3.433333333333333,0.2242570094940862
3.45,0.3380196316033328
3.466666666666667,0.18093502554825314
3.4833333333333334,0.5319578392923932
3.5,0.27121442138590585
3.5166666666666666,0.1511062292310683
3.533333333333333,0.18266884378771248
3.55,0.17720779063732886
3.566666666666667,0.16719483848114391
3.5833333333333335,0.17595597162197918
3.6,0.2882373171675818
3.6166666666666667,0.2315017494796069
3.6333333333333333,0.26455447459541
3.65,0.3623560180524097
3.6666666666666665,0.2007743983028011
3.683333333333333,0.10808843799262012
3.7,0.31372833629932473
3.716666666666667,0.3065620094478375
3.7333333333333334,0.23605790426082107
3.75,0.2945358946657803
3.7666666666666666,0.2616305304264016
3.783333333333333,0.21243258667076254
3.8,0.12970785888828631
3.816666666666667,0.49924932215621765
3.8333333333333335,0.4558233882450225
3.85,0.21304816467627768
3.8666666666666667,0.40757938840858055
3.8833333333333333,0.13597317213739354
3.9,0.1674229242061218
3.9166666666666665,0.3044722258206963
3.933333333333333,0.3736737556839761
3.95,0.33144021798603307
3.966666666666667,0.1624213772787453
3.9833333333333334,0.20678653586983922
4.0,0.15089828473393618
4.016666666666667,0.37812971150830194
4.033333333333333,0.21696018648401277
4.05,0.20616124546838316
4.066666666666666,0.1663629071420822
4.083333333333333,0.09796993929056459
4.1,0.13112465227366762
4.116666666666666,0.18238957017892785
4.133333333333334,0.10829308899122554
4.15,0.28660147437203637
4.166666666666667,0.15667979584830144
4.183333333333334,0.25353784057595113
4.2,0.17015154248151265
4.216666666666667,0.3251815184077523
4.233333333333333,0.168611232134384
4.25,0.3054771316775237
4.266666666666667,0.27896236180852807
4.283333333333333,0.1358195749822507
4.3,0.22334167942867147
4.316666666666666,0.3289398177090211
4.333333333333333,0.25145305837613313
4.35,0.2160008323399421
4.366666666666666,0.3266992729627956
4.383333333333334,0.19430328606093625
4.4,0.3329549522196772
4.416666666666667,0.4475091817087557
4.433333333333334,0.38770886157267126
4.45,0.21745780469725481
4.466666666666667,0.34682117174642213
4.483333333333333,0.40506338453401064
4.5,0.5846065970086807
4.516666666666667,0.5039013432876165
4.533333333333333,0.14302371944194633
4.55,0.19098640068828374
4.566666666666666,0.20911801835488678
4.583333333333333,0.18105472885020765
4.6,0.2238639743974626
4.616666666666666,0.12682673712247547
4.633333333333334,0.22088697329139195
4.65,0.21642966058089022
4.666666666666667,0.2119746319100465
4.683333333333334,0.32976335145690866
4.7,0.11995384549604803
4.716666666666667,0.22670476634105985
4.733333333333333,0.17708431600019486
4.75,0.18123255712347086
4.766666666666667,0.22711584718826652
4.783333333333333,0.22279469232508115
4.8,0.24542688406058838
4.816666666666666,0.26136042214609284
4.833333333333333,0.16778914769696923
4.85,0.2114060331715934
4.866666666666666,0.27638408738198866
4.883333333333334,0.10491110539005304
4.9,0.16861570902492334
4.916666666666667,0.21832200097159837
4.933333333333334,0.14322843164609514
4.95,0.3825250354610396
4.966666666666667,0.1869784555465666
4.983333333333333,0.26505225148355016
5.0,0.3429734856679361
5.016666666666667,0.19574609197722026
5.033333333333333,0.15408107269869195
5.05,0.1572126456463823
5.066666666666666,0.22011028776204639
5.083333333333333,0.20298527965175459
5.1,0.20734502192412754
5.116666666666666,0.15514689511240576
5.133333333333334,0.1750963873915143
5.15,0.1801328589984227
5.166666666666667,0.12555781150248896
5.183333333333334,0.2304532235747987
5.2,0.17654354096561575
5.216666666666667,0.2688672956729415
5.233333333333333,0.1847103866024069
5.25,0.20172928453337122
5.266666666666667,0.10453874463565813
5.283333333333333,0.25967360266160483
5.3,0.12470757678576921
5.316666666666666,0.4829378659812014
5.333333333333333,0.279096565020087
5.35,0.1572551241781738
5.366666666666666,0.1091294383080566
5.383333333333334,0.13845165121192446
5.4,0.16314578046755795
5.416666666666667,0.2233442051999015
5.433333333333334,0.30424654997433986
5.45,0.17807765509356135
5.466666666666667,0.2995671754350241
5.483333333333333,0.16044073747784623
5.5,0.42581529798816986
5.516666666666667,0.4602744894373793
5.533333333333333,0.13954762581535235
5.55,0.309556217157206
5.566666666666666,0.36339884688866325
5.583333333333333,0.1393354016080151
5.6,0.4414588814217689
5.616666666666666,0.17491935323058636
5.633333333333334,0.3133204024013604
5.65,0.29125068368511486
5.666666666666667,0.0
5.683333333333334,0.19689280399795558
5.7,0.15790134472742917
5.716666666666667,0.3832963470122357
5.733333333333333,0.27692060404284297
5.75,0.11522939163877717
5.766666666666667,0.21704078273297286
5.783333333333333,0.24203553590593843
5.8,0.1833179944051851
5.816666666666666,0.220498190757751
5.833333333333333,0.3389287483585465
5.85,0.27051412123253293
5.866666666666666,0.5526969816791564
5.883333333333334,0.5112561825802951
5.9,0.32802857569422195
5.916666666666667,0.1765793140767885
5.933333333333334,0.46125479840093714
5.95,0.35998236497390435
5.966666666666667,0.24892634590300183
5.983333333333333,0.2555345887976869
6.0,0.13384378729492027
6.016666666666667,0.0
6.033333333333333,0.20385205866323403
6.05,0.19427680193625307
6.066666666666666,0.27815709544272177
6.083333333333333,0.6211343089769713
6.1,0.3771514836714024
6.116666666666666,0.18820069610707965
6.133333333333334,0.14943426373670626
6.15,0.28738122671721306
6.166666666666667,0.16561835515539317
6.183333333333334,0.19181631878756789
6.2,0.16314173070426163
6.216666666666667,0.0
6.233333333333333,0.09990690422417657
6.25,0.285964267317205
6.266666666666667,0.4992051888603888
6.283333333333333,0.4862420470690599
6.3,0.20798316008666867
6.316666666666666,0.23491291020825708
6.333333333333333,0.1323348201048221
6.35,0.27704687037803816
6.366666666666666,0.2114954833309171
6.383333333333334,0.3246545478563072
6.4,0.28452615822735505
6.416666666666667,0.0
6.433333333333334,0.15730044038488572
6.45,0.1287548332643252
6.466666666666667,0.3141860376663817
6.483333333333333,0.2006199354467071
6.5,0.27478344461966575
6.516666666666667,0.22075339278049147
6.533333333333333,0.12602269004746058
6.55,0.2943993057905546
6.566666666666666,0.284793027729434
6.583333333333333,0.1198598657952279
6.6,0.1482369347941694
6.616666666666666,0.0
6.633333333333334,0.21580448266589777
6.65,0.23234613520357136
6.666666666666667,0.2753382294330997
6.683333333333334,0.27228016202445515
6.7,0.4017027790049635
6.716666666666667,0.3743106529026969
6.733333333333333,0.3804790016991267
6.75,0.17680234713971313
6.766666666666667,0.21929054056342986
6.783333333333333,0.17538681183909258
6.8,0.2845632398743863
6.816666666666666,0.12020381190845744
6.833333333333333,0.0
6.85,0.2685523408762492
6.866666666666666,0.2321548495415051
6.883333333333334,0.15655300034804903
6.9,0.21314285690550133
6.916666666666667,0.2948705348437741
6.933333333333334,0.2615725535422502
6.95,0.17384770734882318
6.966666666666667,0.2847304063874499
6.983333333333333,0.263340023944212
7.0,0.22433511525799735
7.016666666666667,0.16390348675766803
7.033333333333333,0.0
7.05,0.16766233013174295
7.066666666666666,0.14014841744035691
7.083333333333333,0.2702249090611125
7.1,0.35661786240384197
7.116666666666666,0.17226040814800625
7.133333333333334,0.333408955293802
7.15,0.2975805593414914
7.166666666666667,0.23198966978087204
7.183333333333334,0.16570332550137368
7.2,0.25192839678499535
7.216666666666667,0.32532013686819256
7.233333333333333,0.0
7.25,0.3949074745822054
7.266666666666667,0.30094293369922664
7.283333333333333,0.3533761294559819
7.3,0.3381283022716589
7.316666666666666,0.12542869215954205
7.333333333333333,0.1155521346942838
7.35,0.15753205756921232
7.366666666666666,0.13478979426876445
7.383333333333334,0.22044383873731369
7.4,0.277272902488876
7.416666666666667,0.1265990402497768
7.433333333333334,0.0
7.45,0.2276352048106732
7.466666666666667,0.11769358825480081
7.483333333333333,0.4274931911869789
7.5,0.5670221192701387
7.516666666666667,0.32768016157952357
7.533333333333333,0.49943803890964894
7.55,0.1744033385207875
7.566666666666666,0.2816758850538695
7.583333333333333,0.31307833912450395
7.6,0.1815606961700601
7.616666666666666,0.1366793766001459
7.633333333333334,0.0
7.65,0.4382613252800055
7.666666666666667,0.3295295286680925
7.683333333333334,0.16553846297641955
7.7,0.19740569215850598
7.716666666666667,0.2530291218246795
7.733333333333333,0.213261997958069
7.75,0.2218882821563246
7.766666666666667,0.481242569227887
7.783333333333333,0.2028267862116937
7.8,0.1901542280859088
7.816666666666666,0.14888084069216267
7.833333333333333,0.10838742299192851
7.85,0.0
7.866666666666666,0.12500970161963695
7.883333333333334,0.40373177140756267
7.9,0.5185972020580739
7.916666666666667,0.30787076665325563
7.933333333333334,0.3648151003728354
7.95,0.16005554113053128
7.966666666666667,0.16415495635824884
7.983333333333333,0.32604869288982835
8.0,0.41776166548089816
8.016666666666667,0.42657875204070855
8.033333333333333,0.23619940298062775
8.05,0.0
8.066666666666666,0.3178593858028345
8.083333333333334,0.24875618050374018
8.1,0.3080510219274725
8.116666666666667,0.13064063461559478
8.133333333333333,0.1290131884652731
8.15,0.23522931916200784
8.166666666666666,0.16770030430968266
8.183333333333334,0.17818802509035336
8.2,0.192376329229151
8.216666666666667,0.1967643564592858
8.233333333333333,0.11105511010678978
8.25,0.0
8.266666666666667,0.21276229786556203
8.283333333333333,0.2193362404729616
8.3,0.12277220262696084
8.316666666666666,0.21792435294980494
8.333333333333334,0.23321476771137253
