Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.1517
6.439,0.25
6.5009,0.1864
6.5629,0.185
6.6248,0.4306
6.6867,0.409
6.7486,0.4075
6.9343,0.1749
6.9962,0.2313
7.0582,0.2803
7.1201,0.3251
7.182,0.3858
7.2439,0.276
7.3058,0.1893
7.4296,0.2746
7.4916,0.276
7.5535,0.1977
7.6154,0.1411
7.6773,0.1503
7.7392,0.2283
7.8011,0.2269
7.863,0.2631
7.925,0.2009
7.9869,0.2009
8.0488,0.1705
8.1107,0.3035
8.1726,0.3049
8.2345,0.4277
8.2964,0.3439
8.606,0.2731
8.6679,0.1994
8.7298,0.198
8.7917,0.2399
8.8537,0.2384
8.9156,0.2973
8.9775,0.3092
9.0394,0.224
9.1013,0.1994
9.1632,0.3402
9.2251,0.3613
9.2871,0.3627
9.349,0.3569
9.4109,0.2486
9.4728,0.2225
9.5347,0.2962
9.5966,0.3309
9.6585,0.3251
9.7205,0.3613
9.7824,0.3165
10.03,0.3995
10.0919,0.3324
10.4015,0.2977
10.4634,0.1662
10.5253,0.2124
10.5872,0.2289
10.6492,0.3757
10.7111,0.3512
10.773,0.302
10.8349,0.1922
10.8968,0.2606
10.9587,0.2746
11.1445,0.2789
11.2064,0.276
11.2683,0.3251
11.3302,0.2399
11.3921,0.2312
11.454,0.3107
11.5159,0.2471
11.5779,0.2447
11.6398,0.2428
11.7636,0.3035
11.8255,0.2428
11.8874,0.2283
12.0113,0.3844
12.0732,0.276
12.1351,0.2731
12.197,0.2457
12.2589,0.2457
12.3827,0.2052
12.4447,0.211
12.5066,0.2221
12.5685,0.1734
12.6304,0.198
12.6923,0.3179
12.7542,0.3801
12.8161,0.3801
12.94,0.2254
13.0019,0.2269
13.0638,0.3504
13.1257,0.3858
13.1876,0.3454
13.2495,0.2717
13.3114,0.2428
13.3734,0.25
13.4353,0.25
13.621,0.3497
13.6829,0.2892
14.1163,0.2659
14.1782,0.2658
14.2402,0.276
14.3021,0.2095
14.364,0.3873
14.6735,0.3497
14.7355,0.3251
14.7974,0.2009
14.8593,0.237
14.9212,0.1416
14.9831,0.2775
15.045,0.2789
15.1069,0.3772
15.1689,0.2977
15.2308,0.1806
15.2927,0.1633
15.3546,0.1633
15.4165,0.1127
15.4784,0.2124
15.5403,0.341
15.6023,0.276
15.8499,0.2751
15.9118,0.224
16.0356,0.2876
16.0976,0.289
16.1595,0.2552
16.2214,0.1618
16.2833,0.1633
16.3452,0.2601
16.4071,0.4725
16.469,0.4899
16.531,0.5166
16.5929,0.3006
16.6548,0.216
16.7167,0.2327
16.8405,0.2428
16.9024,0.2312
16.9644,0.2686
17.0263,0.2746
17.2739,0.276
17.3358,0.2182
17.3977,0.185
17.4597,0.2601
17.5216,0.2603
17.5835,0.3208
17.6454,0.3121
17.7073,0.289
17.7692,0.3165
17.8311,0.3555
17.8931,0.2876
17.955,0.3743
18.0169,0.4523
18.0788,0.4523
18.3265,0.3208
18.3884,0.4682
18.4503,0.3136
18.5122,0.2373
18.5741,0.2197
18.7598,0.3242
18.8218,0.2803
18.8837,0.3353
18.9456,0.3295
19.0075,0.3757
19.0694,0.3772
19.1313,0.3945
19.1932,0.263
19.2552,0.3425
19.3171,0.3858
19.379,0.3555
19.4409,0.3215
19.5028,0.2384
19.5647,0.2789
19.6266,0.3714
19.6886,0.3092
19.9362,0.2038
19.9981,0.198
20.06,0.1777
20.122,0.2413
20.1839,0.2399
20.2458,0.1806
20.3077,0.1142
20.3696,0.1286
20.4315,0.211
20.4934,0.341
20.5553,0.3728
20.6173,0.3714
20.6792,0.2789
20.7411,0.2616
20.803,0.3092
20.8649,0.3107
20.9268,0.3197
20.9887,0.3237
21.0507,0.3165
21.1126,0.3165
21.1745,0.2977
21.2364,0.2702
21.2983,0.224
21.3602,0.2457
21.4221,0.211
21.4841,0.1879
21.546,0.2861
21.6079,0.328
21.6698,0.2572
21.7317,0.3078
21.7936,0.315
21.8555,0.3251
21.9174,0.2211
21.9794,0.354
22.0413,0.3671
22.1032,0.3295
22.1651,0.3165
22.227,0.4017
22.2889,0.4379
22.3508,0.4104
22.4128,0.2413
22.4747,0.211
22.5366,0.198
22.5985,0.2595
22.6604,0.302
22.7223,0.4566
22.7842,0.4191
22.8462,0.3887
22.9081,0.2225
22.97,0.2789
23.0319,0.2717
23.0938,0.4379
23.1557,0.4393
23.4034,0.3569
23.4653,0.2355
23.5272,0.2283
23.5891,0.2616
23.651,0.263
23.7129,0.2529
23.7749,0.2384
23.8368,0.2384
23.8987,0.211
23.9606,0.2384
24.0225,0.2413
24.0844,0.2355
24.1463,0.2312
24.2083,0.3382
24.2702,0.3743
24.3321,0.3671
24.394,0.3121
24.4559,0.2413
24.5178,0.2399
24.5797,0.2168
24.6417,0.2601
24.7036,0.2399
24.7655,0.2731
24.8274,0.315
24.8893,0.3609
24.9512,0.3208
25.0131,0.3705
25.075,0.4292
25.137,0.3902
25.1989,0.5116
25.2608,0.4971
25.6323,0.2832
25.6942,0.2847
25.7561,0.5231
25.818,0.539
25.8799,0.5434
26.1276,0.2775
26.1895,0.2038
26.2514,0.2168
26.3133,0.2572
26.3752,0.4017
26.4371,0.3699
26.6229,0.2876
26.6848,0.2905
26.7467,0.3512
26.8086,0.4725
26.8705,0.4251
26.9325,0.4003
26.9944,0.2457
27.1182,0.3974
27.1801,0.3801
27.242,0.237
27.3039,0.2399
27.3659,0.2688
27.4278,0.2543
27.4897,0.2413
27.5516,0.2428
27.6135,0.2232
27.6754,0.263
27.7373,0.3136
27.7992,0.3786
27.8612,0.3801
27.9231,0.3844
27.985,0.3454
28.0469,0.4379
28.1088,0.4393
28.1707,0.3945
28.2326,0.4523
28.2946,0.4711
28.3565,0.4566
28.4184,0.3483
28.4803,0.3179
28.5422,0.2731
28.6041,0.2168
28.666,0.3078
28.728,0.3092
28.7899,0.2659
28.8518,0.1908
