Time (s),Motion Intensity
2.7679,0.2254
2.7835,0.2847
2.7992,0.2876
2.8148,0.3743
2.8305,0.4436
2.8461,0.4957
2.8617,0.3728
2.8774,0.461
2.893,0.4741
2.9086,0.4061
2.9243,0.3974
2.9399,0.487
2.9556,0.5766
2.9712,0.5289
3.0181,0.4697
3.0338,0.4899
3.0494,0.4277
3.065,0.3873
3.0807,0.3439
3.0963,0.3425
3.1119,0.3526
3.1276,0.4422
3.1432,0.4697
3.1589,0.4003
3.1745,0.3642
3.1901,0.3223
3.2058,0.3656
3.2214,0.4725
3.237,0.5046
3.2527,0.4624
3.2683,0.3829
3.284,0.3598
3.2996,0.3309
3.3152,0.3251
3.3309,0.3832
3.3465,0.4075
3.3621,0.3743
3.3778,0.3324
3.3934,0.3367
3.4091,0.3569
3.4247,0.3497
3.4403,0.3555
3.456,0.4783
3.4716,0.5405
3.4873,0.4552
3.5029,0.4061
3.5185,0.4017
3.5342,0.3584
3.5498,0.2789
3.5654,0.2341
3.5811,0.211
3.5967,0.2587
3.6124,0.3685
3.628,0.4668
3.6436,0.448
3.6593,0.3092
3.6749,0.2775
3.6905,0.3728
3.7062,0.3743
3.7218,0.5246
3.7375,0.4422
3.7531,0.4335
3.7844,0.3035
3.8,0.3251
3.8156,0.3425
3.8313,0.3627
3.8469,0.3555
3.8626,0.3743
3.8782,0.4075
3.8938,0.3656
3.9095,0.4133
3.9251,0.4251
3.9408,0.4552
3.9564,0.3757
3.972,0.3353
3.9877,0.3121
4.0033,0.3266
4.0189,0.3251
4.0346,0.4292
4.0502,0.4624
4.0659,0.4075
4.0815,0.3367
4.0971,0.2934
4.1128,0.3251
4.1284,0.315
4.144,0.3295
4.1597,0.4046
4.1753,0.4595
4.191,0.448
4.2066,0.6026
4.2222,0.6055
4.2379,0.6142
4.2535,0.5737
4.4255,0.4191
4.4412,0.5361
4.4568,0.4942
4.535,0.4277
4.5506,0.3526
4.5663,0.2991
4.5819,0.2587
4.5975,0.2861
4.6132,0.3223
4.6288,0.3902
4.6445,0.3382
4.6601,0.3165
4.6757,0.2789
4.6914,0.3251
4.707,0.3407
4.7226,0.3671
4.7383,0.3512
4.7539,0.4133
4.7696,0.3743
4.7852,0.3685
4.8008,0.3468
4.8165,0.3671
4.8321,0.3671
4.8477,0.3685
4.8634,0.3656
4.879,0.2775
4.8947,0.2905
4.9103,0.3497
4.9259,0.3613
4.9416,0.4249
4.9572,0.4249
4.9729,0.4205
4.9885,0.4653
5.0041,0.578
5.0198,0.6633
5.0354,0.6127
5.051,0.5795
5.0667,0.4032
5.0823,0.4379
5.098,0.4306
5.1136,0.4292
5.1292,0.4682
5.1449,0.5694
5.1605,0.5361
5.2074,0.3598
5.2231,0.328
5.2387,0.3251
5.2543,0.4263
5.27,0.4176
5.2856,0.3858
5.3012,0.3642
5.3169,0.4288
5.3325,0.4957
5.3482,0.4566
5.3638,0.3801
5.3794,0.3107
