Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.0665
6.439,0.2587
6.5009,0.2601
6.5629,0.3391
6.6248,0.3295
6.6867,0.3685
6.7486,0.3367
6.8105,0.3786
7.6154,0.3035
7.6773,0.3671
7.7392,0.4566
7.8011,0.4899
7.863,0.5145
7.925,0.4957
8.606,0.354
8.6679,0.4292
8.7298,0.4277
8.7917,0.2789
8.8537,0.2746
8.9156,0.3685
8.9775,0.4321
9.0394,0.4494
9.1013,0.3744
9.1632,0.2588
9.2251,0.2153
9.2871,0.2168
9.349,0.435
9.4109,0.461
9.6585,0.2601
9.7205,0.3338
9.7824,0.3223
9.9681,0.3555
10.03,0.3569
10.0919,0.3598
10.1538,0.4769
10.2158,0.4769
10.3396,0.4155
10.4015,0.3613
10.4634,0.3064
10.5253,0.5954
10.8349,0.263
10.8968,0.328
10.9587,0.2521
11.0206,0.2558
11.0826,0.2717
11.1445,0.4176
11.2064,0.4494
11.2683,0.3887
11.3302,0.3873
11.3921,0.3383
11.454,0.422
11.5159,0.3858
12.0113,0.2168
12.0732,0.1994
12.1351,0.198
12.197,0.1517
12.2589,0.1517
12.3208,0.1373
12.3827,0.1705
12.4447,0.3598
12.5066,0.422
12.878,0.3699
12.94,0.3685
13.1257,0.3468
13.1876,0.3325
13.2495,0.2355
13.3114,0.237
13.3734,0.2384
13.4353,0.2298
13.4972,0.2066
13.5591,0.46
13.621,0.4465
13.6829,0.4465
13.9306,0.3801
13.9925,0.3873
14.0544,0.3728
14.1163,0.4179
14.1782,0.3786
14.2402,0.3239
14.3021,0.2312
14.364,0.1517
14.4259,0.1777
14.4878,0.2991
14.5497,0.3006
14.6116,0.2948
14.6735,0.1835
14.7355,0.1705
14.7974,0.3598
14.8593,0.341
14.9212,0.3815
15.1689,0.1976
15.2308,0.2991
15.2927,0.3179
15.3546,0.3194
15.5403,0.198
15.6023,0.1373
15.6642,0.185
15.7261,0.1864
15.788,0.1691
15.8499,0.172
15.9118,0.1936
15.9737,0.1893
16.0356,0.1214
16.0976,0.1228
16.1595,0.1532
16.2214,0.1763
16.2833,0.1965
16.3452,0.198
16.4071,0.1879
16.469,0.1763
16.531,0.2587
16.5929,0.2587
16.6548,0.2333
16.7167,0.25
16.7786,0.2486
16.8405,0.2413
16.9024,0.2688
16.9644,0.3092
17.0263,0.276
17.0882,0.2791
17.1501,0.3569
17.212,0.3367
17.2739,0.2775
17.3977,0.1806
17.4597,0.3121
17.5216,0.2832
17.5835,0.3714
17.6454,0.3801
17.955,0.4321
18.0169,0.4104
18.0788,0.3318
18.1407,0.2105
18.2026,0.2502
18.2645,0.2298
18.3265,0.1805
18.3884,0.1734
18.4503,0.2962
18.5122,0.3237
18.5741,0.3439
18.636,0.3107
18.6979,0.3107
18.7598,0.2818
18.8218,0.2818
18.8837,0.2746
18.9456,0.3338
19.0075,0.276
19.0694,0.2124
19.1313,0.3049
19.1932,0.3064
19.2552,0.461
19.3171,0.448
19.5647,0.2124
19.6266,0.276
19.6886,0.2948
19.7505,0.3338
19.8124,0.3873
19.8743,0.2818
19.9362,0.2707
19.9981,0.2023
20.06,0.2283
20.122,0.1965
20.1839,0.2038
20.2458,0.2616
20.3077,0.2688
20.3696,0.2673
20.4315,0.2124
20.4934,0.211
20.5553,0.1792
20.6173,0.1806
20.6792,0.3324
20.7411,0.3179
20.803,0.3091
20.8649,0.2355
20.9268,0.2211
20.9887,0.1864
21.0507,0.1806
21.1126,0.2442
21.1745,0.2543
21.2364,0.2066
21.2983,0.1864
21.3602,0.1864
21.4221,0.1662
21.4841,0.1994
21.546,0.1909
21.6079,0.1734
21.6698,0.3035
21.7317,0.3006
21.7936,0.2903
21.8555,0.2327
21.9174,0.2558
21.9794,0.4422
22.2889,0.2948
22.3508,0.2919
22.4747,0.1922
22.5366,0.2095
22.5985,0.1879
22.6604,0.146
22.7223,0.1763
22.7842,0.1763
22.8462,0.1301
22.9081,0.1532
22.97,0.1503
23.0319,0.1922
23.0938,0.2182
23.1557,0.2355
23.2176,0.2673
23.2795,0.2081
23.3415,0.198
23.4034,0.104
23.4653,0.1329
23.5272,0.1502
23.5891,0.2312
23.651,0.2991
23.7129,0.2486
23.7749,0.3083
23.8368,0.3685
23.8987,0.289
23.9606,0.2861
24.0225,0.1922
24.0844,0.2232
24.1463,0.263
24.2083,0.2832
24.2702,0.1676
24.3321,0.2139
24.394,0.2919
24.4559,0.3902
24.5178,0.306
24.5797,0.3006
24.6417,0.2611
24.7036,0.3974
24.7655,0.4017
24.8274,0.3819
24.8893,0.3338
24.9512,0.2645
25.0131,0.2197
25.075,0.2139
25.137,0.1488
25.1989,0.1789
25.2608,0.2601
25.3227,0.2182
25.3846,0.1855
25.4465,0.1777
25.5084,0.2168
25.5704,0.2486
25.6323,0.2312
25.6942,0.2127
25.7561,0.1257
25.818,0.1315
25.8799,0.1329
25.9418,0.151
26.0038,0.1763
26.0657,0.1561
26.1276,0.1922
26.1895,0.2168
26.2514,0.2327
26.3133,0.3023
26.3752,0.3165
26.4371,0.3396
26.4991,0.3974
26.561,0.4003
26.6229,0.3871
26.6848,0.315
26.7467,0.2934
26.8086,0.237
26.8705,0.2471
26.9325,0.2225
26.9944,0.2211
27.0563,0.2225
27.1182,0.25
27.1801,0.211
27.242,0.1445
27.3039,0.185
27.3659,0.185
27.4278,0.2534
27.4897,0.2471
27.5516,0.2295
27.6135,0.2168
27.6754,0.1821
27.7373,0.1646
27.7992,0.1821
27.8612,0.2991
27.9231,0.2977
27.985,0.2861
28.0469,0.1458
28.1088,0.3212
28.1707,0.2746
28.2326,0.2847
28.4803,0.263
28.5422,0.2905
28.6041,0.1792
28.666,0.3107
28.728,0.3121
28.9137,0.1156
28.9756,0.2283
29.0375,0.2298
29.0994,0.2529
29.1614,0.2327
29.2233,0.198
29.2852,0.3208
29.3471,0.3465
29.409,0.3088
29.4709,0.2225
