Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.0968
6.439,0.2558
6.5009,0.2572
6.5629,0.276
6.6248,0.2384
6.6867,0.1676
6.7486,0.1767
6.8105,0.198
6.8724,0.2457
6.9343,0.2269
6.9962,0.1734
7.0582,0.1965
7.1201,0.3743
7.182,0.3555
7.4296,0.2428
7.4916,0.2413
7.5535,0.2023
7.6154,0.1228
7.6773,0.1936
7.7392,0.315
7.8011,0.3385
7.863,0.262
7.925,0.146
7.9869,0.2355
8.0488,0.2572
8.1107,0.2601
8.1726,0.1936
8.2345,0.2434
8.2964,0.289
8.3583,0.2861
8.4203,0.2803
8.4822,0.2746
8.5441,0.2038
8.606,0.2436
8.6679,0.2486
8.7298,0.2601
8.7917,0.2384
8.8537,0.3179
8.9156,0.315
8.9775,0.211
9.0394,0.1835
9.1013,0.1792
9.1632,0.185
9.2251,0.2272
9.2871,0.2413
9.349,0.2283
9.4109,0.2124
9.4728,0.2124
9.5347,0.211
9.5966,0.2168
9.6585,0.224
9.7205,0.2254
9.7824,0.2172
9.8443,0.2457
9.9062,0.2614
9.9681,0.3913
10.03,0.3728
10.0919,0.3699
10.2777,0.3194
10.3396,0.2991
10.4015,0.198
10.4634,0.2413
10.5253,0.2442
10.5872,0.3613
10.6492,0.3179
10.8349,0.2327
10.8968,0.1272
10.9587,0.1516
11.0206,0.2953
11.0826,0.396
11.1445,0.3945
11.2064,0.3276
11.3921,0.2182
11.454,0.2283
11.5159,0.2211
11.5779,0.2269
11.6398,0.2609
11.7017,0.3324
11.7636,0.3338
11.8255,0.2278
11.9493,0.1994
12.0113,0.2023
12.0732,0.3194
12.1351,0.2543
12.197,0.2468
12.2589,0.3902
12.3208,0.3786
12.3827,0.3757
12.5685,0.4321
12.6304,0.4422
12.6923,0.4292
12.878,0.2124
12.94,0.2717
13.0019,0.2731
13.0638,0.276
13.1257,0.3728
13.3734,0.289
13.4353,0.2962
13.4972,0.2832
13.621,0.25
13.6829,0.2659
13.7448,0.1705
13.8068,0.1647
13.8687,0.2211
13.9306,0.2225
13.9925,0.224
14.0544,0.2182
14.1163,0.1939
14.1782,0.2649
14.2402,0.2731
14.3021,0.3006
14.364,0.3189
14.4259,0.5636
14.4878,0.4506
14.5497,0.4436
14.7355,0.1908
14.7974,0.1618
14.8593,0.172
14.9212,0.172
14.9831,0.1821
15.045,0.1936
15.1069,0.2529
15.1689,0.224
15.2308,0.2645
15.2927,0.3165
15.3546,0.2673
15.4165,0.2009
15.4784,0.2211
15.5403,0.2847
15.6023,0.2775
15.6642,0.2023
15.7261,0.1734
15.788,0.1705
15.8499,0.1618
15.9118,0.539
15.9737,0.5217
16.2214,0.4424
16.2833,0.4451
16.6548,0.2688
16.7167,0.4162
16.7786,0.3322
16.8405,0.3223
16.9024,0.3497
16.9644,0.3685
17.0263,0.3887
17.0882,0.3555
17.1501,0.224
17.212,0.2254
17.2739,0.4032
17.3358,0.4725
17.5835,0.2558
17.6454,0.2645
17.7073,0.3049
17.7692,0.2543
17.8931,0.2399
18.0788,0.3555
18.1407,0.2859
18.2026,0.1618
18.2645,0.1646
18.3265,0.1936
18.3884,0.3223
18.4503,0.3671
18.5122,0.3671
18.5741,0.2314
18.636,0.1329
18.6979,0.1749
18.7598,0.2847
18.8218,0.2616
18.8837,0.2601
18.9456,0.1951
19.0075,0.1373
19.0694,0.1864
19.1313,0.3052
19.1932,0.3237
19.2552,0.3223
19.3171,0.25
19.379,0.25
19.6266,0.2442
19.6886,0.159
19.7505,0.2316
19.8124,0.3801
19.8743,0.5441
19.9362,0.4856
19.9981,0.3574
20.122,0.2645
20.3696,0.3251
20.4315,0.146
20.4934,0.2793
20.5553,0.3613
20.6173,0.4465
20.6792,0.3858
20.7411,0.3931
21.1126,0.2298
21.1745,0.185
21.2364,0.146
21.2983,0.2124
21.3602,0.2936
21.4221,0.2948
21.4841,0.3295
21.546,0.2327
21.6079,0.2284
21.6698,0.302
21.7317,0.3497
21.7936,0.4928
21.8555,0.3714
22.1651,0.2283
22.227,0.146
22.2889,0.1358
22.3508,0.1243
22.4128,0.3452
22.4747,0.3468
22.5366,0.2962
22.5985,0.1633
22.6604,0.1618
22.7223,0.2934
22.7842,0.3439
23.0319,0.211
23.0938,0.211
23.1557,0.2775
23.2176,0.276
23.2795,0.2471
23.3415,0.2153
23.4034,0.1893
23.4653,0.1561
23.5272,0.2019
23.5891,0.2919
23.651,0.276
23.7129,0.2182
23.7749,0.2601
23.8987,0.3743
23.9606,0.289
24.0225,0.2182
24.0844,0.2009
24.1463,0.2052
24.2083,0.3092
24.2702,0.3772
24.3321,0.3396
24.394,0.3367
24.4559,0.2052
24.5178,0.2673
24.5797,0.3786
24.6417,0.4422
24.7036,0.3844
24.7655,0.1503
24.8274,0.1705
24.8893,0.2245
24.9512,0.4162
25.0131,0.4162
25.4465,0.4697
25.5084,0.3757
25.7561,0.4624
25.818,0.448
26.0657,0.2803
26.1276,0.2283
26.1895,0.2283
26.2514,0.1749
26.3133,0.1618
26.3752,0.2254
26.4371,0.2254
26.4991,0.2577
26.561,0.302
26.6229,0.2543
26.6848,0.2457
26.7467,0.1676
26.8086,0.3527
26.8705,0.4379
26.9325,0.3584
26.9944,0.3194
27.0563,0.1387
27.1182,0.3656
27.1801,0.4003
27.242,0.3945
27.3039,0.2962
27.3659,0.2355
27.4278,0.1523
27.4897,0.172
27.5516,0.1691
27.6135,0.1575
27.6754,0.1199
27.7373,0.1965
27.7992,0.2182
27.8612,0.2934
27.9231,0.2934
27.985,0.3194
28.0469,0.2428
28.1088,0.1936
28.1707,0.1936
28.2326,0.3338
28.2946,0.3064
28.3565,0.3194
28.4184,0.2731
28.728,0.3324
29.0375,0.2384
29.0994,0.3136
29.1614,0.25
29.2233,0.1867
29.3471,0.1633
29.409,0.1373
29.4709,0.1922
29.5328,0.1633
29.5947,0.1532
29.6567,0.2355
