Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.3728
6.439,0.5289
6.5009,0.5275
6.5629,0.4125
6.6248,0.3382
6.6867,0.281
6.7486,0.2269
6.8105,0.2197
6.8724,0.409
6.9343,0.4118
6.9962,0.435
7.0582,0.3194
7.1201,0.263
7.182,0.263
7.2439,0.2124
7.3058,0.2442
7.3677,0.3699
7.4296,0.4003
7.4916,0.3574
7.5535,0.3136
7.6154,0.2746
7.6773,0.2514
7.7392,0.2514
7.8011,0.2717
7.863,0.3613
7.925,0.3497
7.9869,0.2948
8.0488,0.3295
8.1107,0.3309
8.1726,0.315
8.2345,0.3194
8.2964,0.3223
8.3583,0.3324
8.4203,0.2442
8.4822,0.3064
8.5441,0.3064
8.606,0.2861
8.6679,0.3092
8.7298,0.3121
8.7917,0.3714
8.8537,0.4017
8.9156,0.3425
8.9775,0.276
9.0394,0.2428
9.1013,0.2688
9.1632,0.2962
9.2251,0.1893
9.2871,0.1864
9.349,0.2659
9.4109,0.2601
9.4728,0.2601
9.5347,0.2023
9.5966,0.2124
9.6585,0.3049
9.7205,0.2529
9.7824,0.1766
9.8443,0.1734
9.9062,0.2601
9.9681,0.2717
10.03,0.2861
10.0919,0.2861
10.1538,0.2861
10.2158,0.2847
10.2777,0.2471
10.3396,0.2905
10.4015,0.2977
10.4634,0.3295
10.5253,0.3439
10.5872,0.315
10.6492,0.2818
10.7111,0.3251
10.773,0.3829
10.8349,0.3035
10.8968,0.2936
10.9587,0.2543
11.0206,0.2702
11.0826,0.2428
11.1445,0.2283
11.2064,0.2283
11.2683,0.2948
11.3302,0.3194
11.3921,0.3309
11.454,0.3092
11.5159,0.3092
11.5779,0.276
11.6398,0.2731
11.7017,0.2543
11.7636,0.2444
11.8255,0.2775
11.8874,0.2616
11.9493,0.2746
12.0113,0.2832
12.0732,0.3526
12.1351,0.2991
12.197,0.2938
12.2589,0.1561
12.3208,0.2023
12.3827,0.2934
12.4447,0.3338
12.5066,0.2861
12.5685,0.25
12.6304,0.2529
12.6923,0.3208
12.7542,0.2818
12.8161,0.211
12.878,0.1951
12.94,0.1965
13.0019,0.2283
13.0638,0.2225
13.1257,0.2529
13.1876,0.2471
13.2495,0.2471
13.3114,0.2471
13.3734,0.2803
13.4353,0.2558
13.4972,0.2442
13.5591,0.1517
13.621,0.1792
13.6829,0.2355
13.7448,0.237
13.8068,0.2384
13.8687,0.2269
13.9306,0.302
13.9925,0.4147
14.0544,0.4335
14.1163,0.2355
14.1782,0.2225
14.2402,0.3613
14.3021,0.3685
14.364,0.3945
14.5497,0.3613
14.6116,0.1936
14.6735,0.2094
14.7355,0.2298
14.7974,0.2659
14.8593,0.2413
14.9212,0.25
14.9831,0.3049
15.045,0.3555
15.1069,0.4841
15.1689,0.4855
15.4165,0.3367
15.4784,0.2861
15.5403,0.2847
15.6023,0.2124
15.6642,0.2298
15.7261,0.2153
15.788,0.3822
15.8499,0.3902
15.9118,0.3887
15.9737,0.1445
16.0356,0.2731
16.0976,0.2847
16.1595,0.2609
16.2214,0.2168
16.2833,0.2269
16.3452,0.2616
16.4071,0.2645
16.469,0.4379
16.531,0.4436
16.5929,0.2023
16.6548,0.1806
16.7167,0.1633
16.7786,0.2187
16.8405,0.25
16.9024,0.4663
16.9644,0.3526
17.0263,0.2095
17.0882,0.2601
17.1501,0.4653
17.3977,0.2486
17.4597,0.2124
17.5216,0.2124
17.5835,0.2876
17.6454,0.3569
17.7692,0.2977
17.8311,0.2211
17.8931,0.2139
17.955,0.25
18.0169,0.3121
18.0788,0.2861
18.1407,0.198
18.2026,0.1965
18.2645,0.2558
18.3265,0.25
18.3884,0.4566
18.4503,0.4566
18.6979,0.4306
18.7598,0.3165
18.8218,0.315
19.0075,0.3251
19.0694,0.2673
19.1313,0.1272
19.1932,0.1919
19.2552,0.2095
19.3171,0.2298
19.379,0.2009
19.4409,0.1951
19.5028,0.1994
19.5647,0.276
19.6266,0.3035
19.6886,0.302
19.7505,0.1864
19.8124,0.185
19.8743,0.1488
19.9362,0.1936
19.9981,0.2641
20.06,0.1604
20.122,0.2355
20.1839,0.237
20.2458,0.4364
20.3077,0.4364
20.4934,0.1228
20.5553,0.1445
20.6173,0.1214
20.6792,0.224
20.7411,0.4451
20.803,0.4321
20.8649,0.4234
21.0507,0.1272
21.1126,0.5058
21.1745,0.5278
21.2364,0.5592
21.4221,0.198
21.4841,0.2847
21.546,0.313
21.6079,0.4205
21.7317,0.3078
21.7936,0.2639
21.8555,0.3353
21.9174,0.5289
21.9794,0.4682
22.227,0.3931
22.2889,0.22
22.3508,0.22
22.4128,0.3294
22.4747,0.3635
22.5366,0.4191
22.5985,0.2948
22.6604,0.2799
22.7223,0.1994
22.7842,0.3945
22.8462,0.4061
22.9081,0.2197
22.97,0.1647
23.0319,0.2731
23.0938,0.3194
23.1557,0.3165
23.2176,0.2717
23.2795,0.2465
23.3415,0.2044
23.4034,0.2514
23.4653,0.3165
23.5272,0.3165
23.5891,0.2934
23.651,0.2919
23.7129,0.146
23.7749,0.3671
23.8368,0.4031
24.0225,0.1879
24.0844,0.2717
24.1463,0.3887
24.2083,0.4494
24.2702,0.4465
24.5178,0.289
24.5797,0.4263
24.6417,0.3526
24.7036,0.2818
24.7655,0.2269
24.8274,0.1691
24.8893,0.1084
24.9512,0.2731
25.0131,0.2731
25.075,0.2747
25.137,0.1474
25.1989,0.1879
25.2608,0.198
25.3227,0.2601
25.3846,0.3589
25.4465,0.4908
25.5084,0.3829
25.6942,0.4075
25.7561,0.3801
25.818,0.3714
25.8799,0.2023
25.9418,0.1951
26.0038,0.215
26.0657,0.237
26.1276,0.2081
26.1895,0.1546
26.2514,0.1575
26.3133,0.159
26.3752,0.263
26.4371,0.2887
26.4991,0.5882
26.561,0.474
26.6229,0.4639
26.8086,0.2327
26.8705,0.2399
26.9325,0.2023
26.9944,0.2211
