Time (s),Motion Intensity
8.8667,0.2688
8.8823,0.2702
8.898,0.2529
8.9136,0.3945
8.9292,0.5159
8.9449,0.4769
9.0231,0.2182
9.0387,0.3367
9.0543,0.409
9.07,0.4812
9.1013,0.3815
9.1169,0.3497
9.1325,0.3237
9.1482,0.3772
9.1638,0.5361
9.1794,0.5506
9.1951,0.4581
9.2107,0.313
9.2264,0.2731
9.242,0.2746
9.2576,0.3035
9.2733,0.2803
9.2889,0.2775
9.3045,0.2587
9.3202,0.2312
9.3358,0.2153
9.3515,0.2211
9.3671,0.2038
9.3827,0.3699
9.3984,0.4581
9.414,0.5347
9.4297,0.4653
9.4453,0.3598
9.4609,0.3873
9.4766,0.4094
9.4922,0.3945
9.5078,0.3121
9.5235,0.3497
9.5391,0.2977
9.5548,0.2948
9.5704,0.4436
9.586,0.4812
9.6017,0.4697
9.6173,0.3439
9.6329,0.2832
9.6486,0.2645
9.6642,0.2659
9.6799,0.4624
9.6955,0.5217
9.805,0.4234
9.8519,0.2818
9.8832,0.2211
9.8988,0.0679
9.9301,0.2558
9.9457,0.2645
9.9613,0.2413
9.977,0.2095
9.9926,0.2529
10.0083,0.1965
10.0239,0.1055
10.0395,0.2312
10.0552,0.2616
10.0708,0.25
10.0864,0.2486
10.1021,0.2731
10.1177,0.3223
10.1334,0.3208
10.149,0.2269
10.1646,0.289
10.1803,0.3237
10.1959,0.2139
10.2115,0.1546
10.2272,0.1402
10.2428,0.1777
10.2585,0.2457
10.2741,0.263
10.2897,0.4176
10.3054,0.3685
10.3367,0.2139
10.3523,0.2572
10.3679,0.2095
10.3836,0.3121
10.3992,0.4523
10.4148,0.5405
10.4305,0.4104
10.5087,0.1822
10.5243,0.1908
10.5399,0.3006
10.5556,0.2905
10.5712,0.2849
10.5869,0.2717
10.6025,0.2587
10.6181,0.2312
10.6338,0.2948
10.6494,0.2962
10.665,0.4205
10.6807,0.3829
10.6963,0.3685
10.712,0.4075
10.7276,0.3468
10.7432,0.2645
10.7589,0.2803
10.7745,0.3873
10.7902,0.4855
10.8058,0.6026
10.8996,0.3786
10.9465,0.3772
10.9622,0.354
10.9778,0.2327
10.9934,0.2327
11.0091,0.1647
11.0247,0.2124
11.0404,0.2796
11.056,0.3338
11.0716,0.3642
11.0873,0.3165
11.1029,0.2298
11.1185,0.2009
11.1342,0.2645
11.1498,0.315
11.1655,0.2746
11.1811,0.2139
11.1967,0.1344
11.2124,0.0723
11.228,0.1026
11.2436,0.1618
11.2593,0.2616
11.2749,0.2905
11.2906,0.2471
11.3062,0.2066
11.3218,0.25
11.3375,0.2413
11.3531,0.2384
11.3688,0.2327
11.3844,0.2962
11.4,0.1951
11.4157,0.1763
11.4313,0.1777
11.4469,0.1951
11.4626,0.3714
11.4782,0.4682
11.4939,0.5448
11.5877,0.2197
11.6033,0.1893
11.619,0.2486
11.6346,0.2529
11.6502,0.3367
11.6659,0.3801
11.6971,0.2254
11.7128,0.1214
11.7284,0.224
11.7441,0.4379
11.7597,0.6416
11.8692,0.2298
11.8848,0.2413
11.9004,0.2919
11.9161,0.4653
11.9317,0.4552
11.9474,0.4538
11.963,0.3671
11.9786,0.3844
11.9943,0.3266
12.0099,0.4003
12.0255,0.5043
12.0412,0.6416
12.0568,0.5491
12.0881,0.3295
12.1037,0.5014
12.1663,0.2052
12.2132,0.3266
12.2288,0.3309
12.2445,0.3656
12.2601,0.3945
12.2758,0.2601
12.2914,0.224
12.307,0.1532
12.3227,0.1257
12.3383,0.1344
12.3539,0.2254
12.3696,0.3295
12.3852,0.5621
12.4009,0.4191
12.4947,0.3353
12.5103,0.3165
12.526,0.1286
12.5416,0.1329
12.5572,0.2805
12.5729,0.3396
12.5885,0.3512
12.6041,0.2009
12.6198,0.1749
12.6354,0.2789
12.6667,0.3584
12.6823,0.3757
12.7136,0.4046
12.7605,0.1561
12.7762,0.2225
12.7918,0.2283
12.8074,0.1879
12.8231,0.2168
12.8387,0.2962
12.8544,0.3396
12.87,0.3945
12.8856,0.3902
12.9013,0.3439
12.9169,0.341
12.9325,0.302
12.9482,0.2645
12.9638,0.2298
12.9795,0.2645
12.9951,0.3873
13.0107,0.5087
13.0264,0.4957
13.1046,0.2428
13.1202,0.2341
13.1358,0.2341
13.1515,0.1893
13.1671,0.1546
13.1827,0.1084
13.1984,0.1084
13.214,0.1517
13.2297,0.1705
13.2453,0.1821
13.2609,0.1503
13.2766,0.1546
13.2922,0.172
13.3079,0.4523
13.3235,0.4538
13.3548,0.302
13.3704,0.1763
13.386,0.1474
13.4017,0.2283
13.4173,0.3396
13.433,0.3642
13.4486,0.2472
13.4642,0.25
13.4799,0.2905
13.4955,0.2529
13.5111,0.3136
13.5268,0.315
13.5424,0.3006
13.5581,0.276
13.5737,0.3251
13.5893,0.3627
13.605,0.3107
13.6206,0.2182
13.6362,0.3644
13.6519,0.4581
13.6675,0.4422
13.7144,0.1647
13.7457,0.1113
13.7614,0.1604
13.777,0.2803
13.7926,0.3613
13.8083,0.4668
13.8239,0.4205
13.8395,0.2803
13.8552,0.224
13.8708,0.1647
13.8865,0.1647
13.9021,0.198
13.9177,0.3165
13.9334,0.2847
13.949,0.2413
13.9646,0.172
13.9803,0.1908
13.9959,0.2283
14.0116,0.302
14.0272,0.2486
14.0428,0.2211
14.0585,0.0983
14.0741,0.2289
14.0897,0.302
14.1054,0.4495
14.2618,0.2872
14.2774,0.2779
14.293,0.2818
14.3087,0.2442
14.3243,0.2399
14.34,0.2543
14.3556,0.159
14.3712,0.1546
14.3869,0.1647
14.4025,0.2919
14.4181,0.2789
14.4338,0.2486
14.4494,0.224
14.4651,0.2702
14.4807,0.2919
14.4963,0.354
14.512,0.328
14.5276,0.2717
14.5432,0.2052
14.5589,0.1127
14.5745,0.1199
14.5902,0.1214
14.6058,0.2702
14.6214,0.2457
14.6371,0.2442
14.6527,0.185
14.6683,0.1662
14.684,0.1951
14.6996,0.3396
14.7153,0.4162
14.7309,0.3757
14.7465,0.2269
14.7622,0.2182
14.7778,0.2168
14.7935,0.2153
14.8091,0.3887
14.8247,0.591
14.8404,0.5434
14.9342,0.4841
14.9498,0.5723
14.9655,0.3786
15.0593,0.3121
15.0749,0.3194
15.0906,0.4032
15.1062,0.4219
15.1218,0.461
15.1375,0.4798
15.1531,0.4798
15.1688,0.4884
15.1844,0.3728
15.2,0.3208
15.2157,0.2009
15.2313,0.1286
15.247,0.2009
15.2626,0.2659
15.2782,0.409
15.2939,0.2486
15.3095,0.2081
15.3251,0.1575
15.3408,0.2905
15.3564,0.289
15.3721,0.2575
15.3877,0.2355
15.4033,0.2124
15.419,0.2153
15.4346,0.3309
15.4502,0.3699
15.4659,0.3974
15.4815,0.2905
15.4972,0.1329
15.5128,0.2153
15.5441,0.3002
15.5597,0.328
15.5753,0.2529
15.6848,0.3829
15.7005,0.3006
15.7161,0.328
15.7317,0.4769
15.7474,0.5939
15.8725,0.4769
15.8881,0.4552
15.9194,0.2168
15.9663,0.3757
15.9819,0.396
15.9976,0.3613
16.0132,0.2197
