Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.1792
6.439,0.1532
6.5009,0.1431
6.5629,0.1214
6.6248,0.1705
6.6867,0.1893
6.7486,0.1783
6.8105,0.1734
6.8724,0.1647
6.9343,0.146
6.9962,0.1431
7.0582,0.1517
7.1201,0.1532
7.182,0.1402
7.2439,0.2009
7.3058,0.2168
7.3677,0.1751
7.4296,0.1575
7.4916,0.1552
7.5535,0.1387
7.6154,0.1329
7.6773,0.1604
7.7392,0.1604
7.8011,0.1503
7.863,0.1546
7.925,0.1676
7.9869,0.1806
8.0488,0.1879
8.1107,0.1474
8.1726,0.1358
8.2345,0.3073
8.2964,0.5058
8.606,0.1662
8.6679,0.1633
8.7298,0.1662
8.7917,0.1676
8.8537,0.1705
8.9156,0.1431
8.9775,0.1647
9.0394,0.1633
9.1013,0.1593
9.1632,0.1431
9.2251,0.1561
9.2871,0.1026
9.349,0.0954
9.4109,0.0968
9.4728,0.1416
9.5347,0.1445
9.5966,0.1864
9.6585,0.1908
9.7205,0.1301
9.7824,0.104
9.8443,0.0723
9.9062,0.1358
9.9681,0.1474
10.03,0.1986
10.0919,0.2081
10.1538,0.2038
10.2158,0.0954
10.2777,0.4075
10.3396,0.4653
10.5872,0.1908
10.6492,0.1315
10.7111,0.1662
10.773,0.1662
10.8349,0.2075
10.8968,0.1575
10.9587,0.2023
11.0206,0.2081
11.0826,0.1286
11.1445,0.091
11.2064,0.0694
11.2683,0.1214
11.3302,0.1199
11.3921,0.1387
11.454,0.2052
11.5159,0.2066
11.5779,0.1156
11.6398,0.1113
11.7017,0.1127
11.7636,0.1532
11.8255,0.1532
11.8874,0.1575
11.9493,0.211
12.0113,0.1373
12.0732,0.0954
12.1351,0.0997
12.197,0.1662
12.2589,0.1835
12.3208,0.185
12.3827,0.4465
12.4447,0.3772
12.8161,0.1691
12.878,0.1416
12.94,0.0925
13.0019,0.0925
13.0638,0.1026
13.1257,0.1618
13.1876,0.1633
13.2495,0.1662
13.3114,0.159
13.3734,0.1532
13.4353,0.146
13.4972,0.1431
13.5591,0.1358
13.621,0.1503
13.6829,0.1954
13.7448,0.2023
13.8068,0.2616
13.8687,0.1806
13.9306,0.1792
13.9925,0.1503
14.0544,0.1604
14.1163,0.1017
14.1782,0.0884
14.2402,0.104
14.3021,0.1662
14.364,0.1618
14.4259,0.1012
14.4878,0.1142
14.5497,0.1532
14.6116,0.1763
14.6735,0.1691
14.7355,0.172
14.7974,0.1705
14.8593,0.1749
14.9212,0.1647
14.9831,0.2991
15.045,0.3136
15.1069,0.3049
15.1689,0.1618
15.2308,0.1672
15.2927,0.1734
15.3546,0.172
15.4165,0.2789
15.4784,0.2803
15.6642,0.1517
15.7261,0.159
15.788,0.1561
15.8499,0.1532
15.9118,0.1517
15.9737,0.1503
16.0356,0.1517
16.0976,0.1633
16.1595,0.1503
16.2214,0.1503
16.2833,0.1329
16.3452,0.0896
16.4071,0.0968
16.469,0.1474
16.531,0.1434
16.5929,0.1445
16.6548,0.1445
16.7167,0.1344
16.7786,0.0896
16.8405,0.0723
16.9024,0.0893
16.9644,0.1517
17.0263,0.1734
17.0882,0.1662
17.1501,0.1662
17.212,0.1315
17.2739,0.1139
17.3358,0.1228
17.3977,0.1734
17.4597,0.1777
17.5216,0.1777
17.5835,0.1286
17.6454,0.1344
17.7073,0.1373
17.7692,0.1806
17.8311,0.1821
17.8931,0.1561
17.955,0.1618
18.0169,0.1416
18.0788,0.1373
18.1407,0.1329
18.2026,0.1344
18.2645,0.1503
18.3265,0.1199
18.3884,0.1185
18.4503,0.1068
18.5122,0.1596
18.5741,0.1691
18.636,0.1835
18.6979,0.159
18.7598,0.1561
18.8218,0.0968
18.8837,0.0954
18.9456,0.1329
19.0075,0.1532
19.0694,0.1575
19.1313,0.1705
19.1932,0.198
19.2552,0.1387
19.3171,0.1234
19.379,0.0809
19.4409,0.1691
19.5028,0.1705
19.5647,0.1792
19.6266,0.1749
19.6886,0.1637
19.7505,0.1012
19.8124,0.0997
19.8743,0.1402
19.9362,0.1228
19.9981,0.1301
20.06,0.1431
20.122,0.1792
20.1839,0.1243
20.2458,0.1156
20.3077,0.1561
20.3696,0.1835
20.4315,0.1633
20.4934,0.172
20.5553,0.1676
20.6173,0.1503
20.6792,0.1445
20.7411,0.146
20.803,0.1315
20.8649,0.1301
20.9268,0.1618
20.9887,0.1618
21.0507,0.1575
21.1126,0.2023
21.1745,0.1532
21.2364,0.1532
21.2983,0.1156
21.3602,0.1647
21.4221,0.1561
21.4841,0.172
21.546,0.1705
21.6079,0.1575
21.6698,0.1604
21.7317,0.1474
21.7936,0.1373
21.8555,0.1546
21.9174,0.1517
21.9794,0.1344
22.0413,0.1445
22.1032,0.1026
22.1651,0.1012
22.227,0.0983
22.2889,0.1436
22.3508,0.1387
22.4128,0.1387
22.4747,0.1402
22.5366,0.0968
22.5985,0.0882
22.6604,0.1394
22.7223,0.25
22.7842,0.2558
22.8462,0.1604
22.9081,0.1431
22.97,0.1445
23.0319,0.1763
23.0938,0.1749
23.1557,0.1618
23.2176,0.1532
23.2795,0.1618
23.3415,0.1517
23.4034,0.2359
23.4653,0.3064
23.5272,0.3107
23.5891,0.2052
23.651,0.1488
23.7129,0.1474
23.7749,0.1431
23.8368,0.1416
23.8987,0.1344
23.9606,0.1575
24.0225,0.1749
24.0844,0.1633
24.1463,0.1633
24.2083,0.1674
24.2702,0.1662
24.3321,0.1474
24.394,0.146
24.4559,0.4075
24.5178,0.4306
24.5797,0.4306
24.7655,0.1503
24.8274,0.1315
24.8893,0.1329
24.9512,0.1416
25.0131,0.146
25.075,0.1532
25.137,0.146
25.1989,0.1691
25.2608,0.1662
25.3227,0.154
25.3846,0.1373
25.4465,0.1691
25.5084,0.172
25.5704,0.1618
25.6323,0.1532
25.6942,0.1532
25.7561,0.1561
25.818,0.1575
25.8799,0.159
