Time (s),Motion Intensity
0.0,0.532
0.0619,0.5457
0.1238,0.557
0.1857,0.492
0.2477,0.4599
0.3096,0.4502
0.3715,0.4689
0.4334,0.471
0.4953,0.466
0.5572,0.4936
0.6191,0.4658
0.6811,0.4618
0.743,0.477
0.8049,0.4886
0.8668,0.8316
0.9287,0.7971
0.9906,0.7514
1.0525,0.7486
6.3771,0.7818
7.2439,0.3887
7.3058,0.4046
7.4916,0.3324
7.5535,0.3208
7.6154,0.3815
7.863,0.1633
7.925,0.159
7.9869,0.1691
8.0488,0.1908
8.1107,0.236
8.1726,0.3555
8.2345,0.3454
8.2964,0.3376
8.6679,0.3006
8.7298,0.224
8.7917,0.2327
8.8537,0.2413
8.9156,0.2124
8.9775,0.3497
9.0394,0.2919
9.1013,0.2905
9.1632,0.3006
9.2251,0.435
9.2871,0.4335
9.5347,0.1633
9.5966,0.2659
9.6585,0.3382
9.7205,0.3439
10.03,0.3121
10.2777,0.3483
10.4015,0.2211
10.4634,0.2225
10.5253,0.2785
10.5872,0.2384
10.6492,0.5029
10.7111,0.5014
11.0206,0.211
11.0826,0.2825
11.1445,0.3945
11.2064,0.3743
11.2683,0.2213
11.3302,0.4162
11.3921,0.4465
11.454,0.4451
11.5159,0.2659
11.5779,0.2274
11.6398,0.2081
11.7017,0.2327
11.7636,0.2399
11.8255,0.2486
11.8874,0.3656
11.9493,0.3569
12.3827,0.1676
12.4447,0.1676
12.5066,0.2063
12.5685,0.1893
12.6304,0.3916
12.6923,0.4205
13.0019,0.3353
13.0638,0.3309
13.1257,0.3194
13.1876,0.2486
13.2495,0.2977
13.3114,0.2977
13.3734,0.3627
13.4353,0.2197
13.4972,0.1994
13.5591,0.2023
13.621,0.3439
13.6829,0.4046
14.0544,0.2023
14.1163,0.0809
14.1782,0.0679
14.2402,0.1301
14.3021,0.3295
14.364,0.3685
14.4259,0.3359
14.4878,0.1618
14.5497,0.1879
14.6116,0.1893
14.6735,0.2558
14.7355,0.2298
14.7974,0.3121
14.8593,0.3121
15.1069,0.2919
15.1689,0.224
15.2308,0.2659
15.2927,0.3353
15.4784,0.1908
15.5403,0.1358
15.6023,0.2312
15.6642,0.2645
15.7261,0.3324
15.788,0.2919
15.8499,0.1575
15.9118,0.2267
15.9737,0.2355
16.0356,0.3616
16.0976,0.2934
16.1595,0.1908
16.2214,0.328
16.2833,0.461
16.531,0.3526
16.5929,0.3136
16.8405,0.3266
16.9644,0.1994
17.0882,0.1936
17.1501,0.2428
17.212,0.2514
17.2739,0.1908
17.3358,0.1994
17.3977,0.276
17.4597,0.2225
17.5216,0.185
17.5835,0.146
17.6454,0.1199
17.7073,0.1532
17.7692,0.2621
17.8311,0.2861
17.8931,0.4573
17.955,0.3454
18.5741,0.1864
18.636,0.2514
18.6979,0.2038
18.7598,0.4032
19.3171,0.4061
19.379,0.3786
19.7505,0.172
19.8124,0.1705
19.8743,0.1893
19.9362,0.2182
19.9981,0.2269
20.06,0.2283
20.122,0.1794
20.1839,0.1734
20.2458,0.1517
20.3077,0.3859
20.3696,0.396
20.6173,0.1647
20.6792,0.2399
20.7411,0.2803
20.803,0.2168
20.8649,0.1345
20.9268,0.1514
20.9887,0.3208
21.0507,0.4104
21.1126,0.3801
21.1745,0.2948
21.2983,0.2977
21.546,0.276
21.6079,0.1994
21.6698,0.2717
21.7317,0.314
22.1651,0.1387
22.227,0.1416
22.2889,0.2139
22.3508,0.1806
22.4128,0.1792
22.4747,0.2803
22.5366,0.294
22.5985,0.3887
22.6604,0.3064
22.8462,0.3223
22.9081,0.3064
22.97,0.2023
23.0319,0.1691
23.0938,0.1676
23.1557,0.1604
23.2176,0.2325
23.2795,0.3092
23.3415,0.3368
23.4034,0.2702
23.4653,0.2197
23.7129,0.1821
23.7749,0.1546
23.8368,0.1546
23.8987,0.1156
23.9606,0.1835
24.0225,0.1821
24.0844,0.1344
24.1463,0.0968
24.2083,0.2081
24.2702,0.2861
24.3321,0.3425
24.5178,0.0766
24.5797,0.2095
24.6417,0.2471
24.7036,0.2197
24.7655,0.2327
24.8274,0.2066
24.8893,0.1652
24.9512,0.1749
25.0131,0.2572
25.075,0.2558
25.137,0.224
25.1989,0.224
25.2608,0.1691
25.3227,0.078
25.3846,0.2145
25.4465,0.289
25.5084,0.3194
25.5704,0.1792
25.6323,0.1272
25.6942,0.1329
25.7561,0.1647
25.818,0.1647
25.8799,0.211
25.9418,0.1994
26.0038,0.2283
26.0657,0.2283
26.3133,0.1517
26.3752,0.1503
26.4371,0.3728
26.4991,0.4942
26.8086,0.1546
26.8705,0.1893
26.9325,0.1749
26.9944,0.2038
27.0563,0.1488
27.1182,0.1474
27.1801,0.5303
27.242,0.5332
27.4897,0.146
27.5516,0.1026
27.6135,0.1546
27.6754,0.1344
27.7373,0.2327
27.7992,0.2341
27.8612,0.2991
27.9231,0.3107
27.985,0.354
28.1707,0.2384
28.2326,0.2688
28.2946,0.27
28.4184,0.2099
28.4803,0.2168
28.5422,0.3006
28.6041,0.3006
28.8518,0.159
28.9137,0.237
28.9756,0.2514
29.0375,0.2514
29.0994,0.1777
29.1614,0.146
29.2233,0.2202
29.2852,0.3295
29.3471,0.4162
29.409,0.3006
29.4709,0.2962
29.5328,0.3223
29.5947,0.3237
29.8424,0.1835
29.9043,0.1734
29.9662,0.0968
30.0281,0.3107
30.0901,0.3382
30.152,0.3439
30.3377,0.2673
30.3996,0.3743
30.4615,0.276
30.5235,0.2254
30.5854,0.1864
30.6473,0.1864
30.7092,0.2991
30.7711,0.328
31.0188,0.1618
31.0807,0.289
31.1426,0.3309
31.2045,0.3567
31.2664,0.276
31.3283,0.1519
31.3902,0.3471
31.7617,0.2384
31.8236,0.2966
31.8856,0.3165
31.9475,0.2182
32.0094,0.2457
32.0713,0.211
32.1332,0.2124
32.1951,0.2572
32.257,0.25
32.3189,0.2789
32.3809,0.2876
32.4428,0.2803
32.6904,0.341
32.7523,0.2399
32.8143,0.231
32.8762,0.1792
33.0,0.2948
33.0619,0.3526
33.1238,0.2919
33.1857,0.2919
33.3715,0.185
33.4334,0.1756
33.4953,0.0766
33.5572,0.1084
33.6191,0.2832
33.6811,0.4379
33.743,0.435
33.9287,0.1662
