Time (s),Motion Intensity
8.0222,0.5462
8.0379,0.5318
8.1317,0.2775
8.1473,0.2789
8.163,0.3078
8.1786,0.2095
8.1943,0.1301
8.2099,0.1575
8.2255,0.1792
8.2412,0.1994
8.2568,0.198
8.2724,0.2052
8.2881,0.2355
8.3037,0.263
8.3194,0.3092
8.335,0.2991
8.3506,0.2597
8.3663,0.2355
8.3819,0.276
8.3976,0.2717
8.4132,0.3425
8.4288,0.3439
8.4445,0.354
8.4601,0.2457
8.4757,0.1951
8.4914,0.1864
8.507,0.1835
8.5227,0.1257
8.5383,0.159
8.5539,0.1604
8.5696,0.1647
8.5852,0.1777
8.6008,0.1763
8.6165,0.1402
8.6321,0.1879
8.6478,0.2168
8.6634,0.4379
8.679,0.4379
8.6947,0.3569
8.7103,0.2601
8.7259,0.2717
8.7416,0.2413
8.7572,0.1286
8.7729,0.1272
8.7885,0.2211
8.8041,0.2384
8.8198,0.2225
8.8354,0.1257
8.8511,0.1228
8.8667,0.1416
8.8823,0.1532
8.898,0.2211
8.9136,0.2702
8.9292,0.4509
8.9449,0.474
8.9605,0.4205
8.9762,0.3483
8.9918,0.2066
9.0074,0.1951
9.0231,0.1705
9.0387,0.2298
9.0543,0.2327
9.07,0.3121
9.0856,0.3136
9.1013,0.3136
9.1169,0.2529
9.1325,0.1974
9.1482,0.1792
9.1638,0.1503
9.1794,0.2341
9.1951,0.3064
9.2107,0.3309
9.2264,0.3092
9.242,0.3165
9.2576,0.3353
9.2733,0.2861
9.2889,0.2254
9.3045,0.2052
9.3202,0.1922
9.3358,0.2081
9.3515,0.2789
9.3671,0.2327
9.3827,0.2327
9.3984,0.2659
9.414,0.263
9.4297,0.2254
9.4453,0.2486
9.4609,0.2254
9.4766,0.2012
9.4922,0.1879
9.5078,0.2486
9.5235,0.2934
9.5391,0.263
9.5548,0.2182
9.5704,0.1402
9.586,0.1532
9.6017,0.2413
9.6173,0.3194
9.6329,0.3757
9.6486,0.3815
9.6642,0.3844
9.6799,0.3801
9.6955,0.2616
9.7111,0.2587
9.7268,0.2066
9.7424,0.224
9.758,0.2139
9.7737,0.2153
9.7893,0.2038
9.805,0.1604
9.8206,0.1618
9.8362,0.1431
9.8519,0.1893
9.8675,0.1908
9.8832,0.211
9.8988,0.2182
9.9144,0.2486
9.9301,0.2818
9.9457,0.1734
9.9613,0.1777
9.977,0.1792
9.9926,0.1937
10.0083,0.1893
10.0239,0.2211
10.0395,0.2211
10.0552,0.172
10.0708,0.2009
10.0864,0.2174
10.1021,0.2139
10.1177,0.2095
10.1334,0.2486
10.149,0.2514
10.1646,0.2688
10.1803,0.2861
10.1959,0.2211
10.2115,0.1806
10.2272,0.1936
10.2428,0.2327
10.2585,0.2261
10.2741,0.2153
10.2897,0.1575
10.3054,0.172
10.321,0.2327
