Time (s),Motion Intensity
9.1638,0.4928
9.1794,0.4913
9.2107,0.4306
9.2264,0.3304
9.242,0.3121
9.2889,0.1994
9.3045,0.2731
9.3202,0.3107
9.3358,0.3338
9.3515,0.2327
9.3671,0.1821
9.3827,0.2211
9.3984,0.4162
9.414,0.3902
9.4297,0.3887
9.4453,0.3194
9.4609,0.3945
9.4766,0.3627
9.4922,0.2659
9.5078,0.2038
9.5235,0.3367
9.5391,0.4595
9.5548,0.5853
9.6329,0.1561
9.6486,0.2543
9.6642,0.2587
9.6799,0.2442
9.6955,0.2341
9.7111,0.2355
9.7268,0.2977
9.7424,0.2095
9.758,0.1633
9.7737,0.2081
9.7893,0.2905
9.805,0.4697
9.8206,0.3931
9.8988,0.1676
9.9144,0.3049
9.9301,0.3598
9.9457,0.4422
9.9613,0.3468
9.977,0.3266
9.9926,0.4056
10.0239,0.4581
10.0708,0.4422
10.1803,0.3454
10.1959,0.2384
10.2115,0.1835
10.2272,0.2399
10.2428,0.3223
10.2585,0.3844
10.2741,0.3512
10.2897,0.2962
10.3054,0.1618
10.321,0.1387
10.3367,0.146
10.3523,0.146
10.3679,0.1373
10.3836,0.2977
10.3992,0.3295
10.4148,0.3251
10.4305,0.2066
10.4461,0.25
10.4618,0.3121
10.4774,0.3685
10.493,0.3699
10.5087,0.3107
10.5243,0.2066
10.5399,0.2457
10.5556,0.2731
10.5712,0.2211
10.5869,0.1792
10.6025,0.1864
10.6181,0.2529
10.6338,0.2558
10.6494,0.2543
10.665,0.1214
10.6807,0.1214
10.6963,0.1575
10.712,0.3266
10.7276,0.3555
10.7432,0.3555
10.7589,0.3338
10.7745,0.4176
10.7902,0.3612
10.8683,0.2153
10.884,0.2139
10.8996,0.3483
10.9153,0.3873
10.9309,0.3483
10.9465,0.2139
10.9622,0.2384
10.9778,0.2529
10.9934,0.2413
11.0091,0.2399
11.0247,0.2023
11.0404,0.1821
11.056,0.1618
11.0716,0.1821
11.0873,0.1908
11.1029,0.1763
11.1185,0.2009
11.1342,0.2529
11.1498,0.3078
11.1655,0.2327
11.1811,0.263
11.1967,0.2153
11.2124,0.2182
11.228,0.237
11.2436,0.2355
11.2593,0.2673
11.2749,0.2702
11.2906,0.2876
11.3062,0.2327
11.3218,0.1835
11.3375,0.2081
11.3531,0.2168
11.3688,0.2254
11.3844,0.2211
11.4,0.2211
11.4157,0.289
11.4313,0.4509
11.4469,0.5737
11.4626,0.4812
11.4782,0.3844
11.4939,0.2471
11.5408,0.2327
11.5564,0.1965
11.572,0.1113
11.5877,0.1676
11.6033,0.2587
11.619,0.2919
11.6346,0.2645
11.6502,0.237
11.6659,0.3179
11.6815,0.3194
11.6971,0.2934
11.7128,0.2095
11.7284,0.2124
11.7441,0.1806
11.7597,0.2692
11.7753,0.2832
11.791,0.3396
11.8066,0.2543
11.8223,0.1604
11.8379,0.1835
11.8535,0.2616
11.8692,0.2861
11.8848,0.2601
11.9004,0.2789
11.9161,0.3468
11.9317,0.3757
11.9474,0.4798
11.963,0.6705
11.9786,0.6676
12.0568,0.4494
12.1194,0.1604
12.135,0.1456
12.1506,0.2225
12.1663,0.2579
12.1819,0.2514
12.1976,0.3092
12.2132,0.4017
12.2288,0.4971
12.2445,0.422
12.2601,0.3223
12.2758,0.2182
12.2914,0.3049
12.3227,0.2977
12.3383,0.302
12.3539,0.289
12.3696,0.2876
12.3852,0.2702
12.4009,0.2601
12.4165,0.2587
12.4321,0.1806
12.4478,0.1864
12.4634,0.2197
12.479,0.3136
12.4947,0.3671
12.5103,0.315
12.526,0.2355
12.5416,0.224
12.5572,0.2211
12.5729,0.1806
12.5885,0.1864
12.6041,0.1633
12.6198,0.1819
12.6354,0.2442
12.6511,0.3396
12.6667,0.4523
12.6823,0.438
12.698,0.474
12.7136,0.4061
12.7918,0.4855
12.8074,0.5289
12.9169,0.3439
12.9325,0.3223
12.9482,0.2789
12.9638,0.2884
12.9795,0.3728
12.9951,0.3671
13.0107,0.4335
13.0264,0.435
13.042,0.3454
13.0576,0.2486
13.0733,0.3064
13.1046,0.3324
13.1202,0.3194
13.1358,0.3569
13.1515,0.3121
13.1671,0.3006
13.214,0.3136
13.2297,0.2457
13.2453,0.2572
13.2609,0.2558
13.2766,0.3045
13.2922,0.4162
13.3079,0.4509
13.4486,0.1344
13.4642,0.2269
13.4799,0.3829
13.4955,0.3483
13.5893,0.1821
13.605,0.1647
13.6206,0.1994
13.6362,0.1854
13.6519,0.172
13.6675,0.0939
13.6832,0.3179
13.6988,0.3569
13.7926,0.1502
13.8083,0.1228
13.8239,0.1156
13.8395,0.1517
13.8552,0.1532
13.8708,0.1416
13.8865,0.1272
13.9021,0.146
13.9177,0.1517
13.9334,0.159
13.949,0.2023
13.9646,0.25
13.9803,0.2977
13.9959,0.185
14.0116,0.185
14.0272,0.1416
14.0428,0.1749
14.0585,0.2572
14.0741,0.2283
14.0897,0.2197
14.1054,0.1806
14.121,0.1142
14.1367,0.1069
14.1523,0.1084
14.1679,0.2249
14.1836,0.2355
14.1992,0.2587
14.2148,0.2168
14.2305,0.3092
14.2461,0.2355
14.2618,0.1272
14.2774,0.1893
14.293,0.1864
14.3087,0.276
14.3243,0.3786
14.34,0.3844
14.3556,0.3772
14.4494,0.2659
14.4651,0.2211
14.4807,0.3266
14.4963,0.3663
14.512,0.3887
14.5276,0.2962
14.5432,0.2124
14.5589,0.1445
14.5745,0.224
14.5902,0.2254
14.6058,0.3006
14.6371,0.2486
14.6527,0.2486
14.6683,0.1691
14.684,0.1243
14.6996,0.0954
14.7153,0.0867
14.7309,0.2384
14.7465,0.2746
14.7622,0.2659
14.7778,0.1127
14.7935,0.185
14.8091,0.2211
14.8247,0.4465
14.8404,0.4494
14.9186,0.2038
14.9342,0.2818
14.9498,0.3092
14.9655,0.2861
14.9811,0.2486
14.9967,0.3613
15.0124,0.4205
15.1062,0.1286
15.1218,0.211
15.1375,0.2312
15.1531,0.2601
15.1688,0.1893
15.1844,0.1838
15.2,0.1373
15.2157,0.1387
15.2313,0.1691
15.247,0.1156
15.2626,0.1445
15.2782,0.1821
15.2939,0.3223
15.3095,0.3251
15.3251,0.3223
15.3564,0.2752
15.3721,0.305
15.3877,0.2731
15.4033,0.1243
15.4659,0.2038
15.4815,0.3107
15.4972,0.3743
15.5128,0.4191
15.5284,0.4162
15.5441,0.3309
15.5597,0.2254
15.5753,0.2009
15.591,0.1879
15.6066,0.2803
15.6223,0.3165
15.6379,0.2514
15.6535,0.1893
15.6692,0.1965
15.6848,0.3656
15.7005,0.422
15.763,0.2341
15.7786,0.2254
15.7943,0.4639
15.8099,0.5246
15.8256,0.4292
15.9663,0.2283
15.9819,0.2991
15.9976,0.4942
