Time (s),Motion Intensity
2.7679,0.146
2.7835,0.2139
2.7992,0.2471
2.8148,0.289
2.8305,0.2645
2.8461,0.25
2.8617,0.1734
2.8774,0.1604
2.893,0.2587
2.9086,0.1936
2.9243,0.1922
2.9399,0.1734
2.9556,0.224
2.9712,0.2905
2.9868,0.3671
3.0025,0.3671
3.0181,0.3078
3.0338,0.1908
3.0494,0.1908
3.065,0.1416
3.0807,0.1373
3.0963,0.1387
3.1119,0.2876
3.1276,0.289
3.1432,0.3049
3.1589,0.2168
3.1745,0.2153
3.1901,0.2847
3.2058,0.3338
3.2214,0.2572
3.237,0.172
3.2527,0.1734
3.2683,0.224
3.284,0.2081
3.2996,0.2486
3.3152,0.2457
3.3309,0.2225
3.3465,0.2038
3.3621,0.2066
3.3778,0.3642
3.3934,0.2688
3.4091,0.2457
3.4247,0.1431
3.4403,0.2225
3.456,0.4191
3.4716,0.461
3.5342,0.1951
3.5498,0.1344
3.5654,0.0477
3.5811,0.0491
3.5967,0.0737
3.6124,0.1994
3.628,0.2023
3.6436,0.2948
3.6593,0.2962
3.6749,0.354
3.6905,0.3483
3.7062,0.3208
3.7218,0.1517
3.7375,0.2182
3.7531,0.2182
3.7687,0.2616
3.7844,0.2066
3.8,0.3367
3.8156,0.3728
3.8313,0.3121
3.8469,0.2355
3.8626,0.172
3.8782,0.065
3.8938,0.0636
3.9095,0.0708
3.9251,0.1676
3.9408,0.2428
3.9564,0.3078
3.972,0.3512
3.9877,0.3801
4.0033,0.3396
4.0189,0.2428
4.0346,0.1084
4.0815,0.3439
4.0971,0.5058
4.1128,0.5592
4.1284,0.578
4.144,0.3598
4.1597,0.3556
4.2379,0.1705
4.2535,0.1676
4.2691,0.1806
4.2848,0.1792
4.3004,0.1994
4.3161,0.3064
4.3317,0.2384
4.3473,0.2384
4.363,0.2847
4.3786,0.3382
4.4255,0.1546
4.4412,0.1517
4.4568,0.1676
4.4724,0.146
4.4881,0.0954
4.5037,0.0882
4.5194,0.104
4.535,0.2168
4.5506,0.2355
4.5663,0.2211
4.5819,0.1779
4.5975,0.1127
4.6132,0.1734
4.6288,0.25
4.6445,0.1633
4.6601,0.1228
4.6757,0.1994
4.6914,0.2948
4.707,0.3468
4.7226,0.263
4.7383,0.1734
4.7539,0.1763
4.7696,0.2731
4.7852,0.3353
4.8008,0.2422
4.8165,0.2341
4.8321,0.2413
4.8477,0.3251
4.8947,0.2558
4.9103,0.2486
4.9259,0.2803
4.9416,0.2066
4.9572,0.1821
4.9729,0.1479
4.9885,0.1445
5.0041,0.1185
5.0198,0.1864
5.0354,0.1893
5.051,0.2283
5.0667,0.2659
5.0823,0.198
5.098,0.3974
5.1136,0.3988
5.2387,0.198
5.2543,0.2139
5.27,0.2384
5.2856,0.2717
5.3012,0.3916
5.3169,0.3555
5.3325,0.354
5.3482,0.5029
5.3638,0.4899
5.3794,0.474
5.3951,0.2905
5.4107,0.1835
5.4264,0.1835
5.442,0.2948
5.4576,0.4234
5.5202,0.3107
5.5358,0.276
5.5515,0.2731
5.5671,0.3121
5.5827,0.263
5.5984,0.2616
5.614,0.1618
5.6766,0.3743
5.6922,0.4046
5.7235,0.3468
5.7391,0.2413
5.7547,0.1639
5.7704,0.1488
5.786,0.1908
5.8017,0.2514
5.8173,0.1821
5.8329,0.146
5.8486,0.3003
5.8642,0.302
5.8798,0.3468
5.8955,0.3497
5.9111,0.3829
5.9268,0.276
5.9424,0.2283
5.958,0.1821
5.9737,0.1864
5.9893,0.1835
6.005,0.146
6.0206,0.0795
6.0362,0.1402
6.0519,0.1445
6.0675,0.2543
6.0831,0.2298
6.0988,0.1922
6.1144,0.2168
6.1301,0.2413
6.1457,0.2182
6.1613,0.2399
6.177,0.2529
6.1926,0.1994
6.2082,0.1705
6.2239,0.1835
6.2395,0.302
6.2552,0.3613
6.2708,0.396
6.2864,0.2471
6.3021,0.1777
6.3177,0.2775
6.4272,0.3121
6.4428,0.2789
6.4585,0.2688
6.4741,0.2197
6.4897,0.4552
6.5992,0.4003
6.6148,0.4393
6.6305,0.2688
6.6461,0.2023
6.693,0.2211
6.7087,0.2413
6.7243,0.289
6.7399,0.2919
6.7556,0.2616
6.7712,0.2429
6.7868,0.3035
6.8025,0.3223
6.912,0.25
6.9276,0.2934
6.9432,0.2413
6.9589,0.1734
6.9745,0.2948
6.9901,0.4032
7.0058,0.4032
7.0527,0.2558
7.0683,0.2572
7.084,0.3772
